_time,location,Temperature_°C,WaterContent_%vol
2023-08-07 17:47:34+00:00,depth_cm_15,19.269001,18.449001
2023-08-07 18:47:18+00:00,depth_cm_15,19.019001,18.449001
2023-08-07 19:45:56+00:00,depth_cm_15,18.869001,18.429
2023-08-07 20:45:48+00:00,depth_cm_15,18.629002,18.400002
2023-08-07 21:45:44+00:00,depth_cm_15,18.419,18.379002
2023-08-07 22:45:38+00:00,depth_cm_15,18.150002,18.359001
2023-08-07 23:45:38+00:00,depth_cm_15,17.900002,18.33
2023-08-08 00:45:44+00:00,depth_cm_15,17.699001,18.300001
2023-08-08 01:47:01+00:00,depth_cm_15,17.459002,18.279001
2023-08-08 02:45:31+00:00,depth_cm_15,17.229,18.25
2023-08-08 03:45:35+00:00,depth_cm_15,17.050001,18.220001
2023-08-08 04:45:29+00:00,depth_cm_15,16.910002,18.199001
2023-08-08 05:45:29+00:00,depth_cm_15,16.849,18.169
2023-08-08 06:45:23+00:00,depth_cm_15,16.769001,18.140001
2023-08-08 07:45:22+00:00,depth_cm_15,16.779001,18.08
2023-08-08 08:45:32+00:00,depth_cm_15,16.949001,18.019001
2023-08-08 09:45:26+00:00,depth_cm_15,17.379002,17.949001
2023-08-08 10:45:26+00:00,depth_cm_15,17.990002,17.879002
2023-08-08 11:45:21+00:00,depth_cm_15,18.640001,17.800001
2023-08-08 12:45:27+00:00,depth_cm_15,19.25,17.720001
2023-08-08 13:45:29+00:00,depth_cm_15,19.629002,17.629002
2023-08-08 14:45:18+00:00,depth_cm_15,19.769001,17.559
2023-08-08 15:45:28+00:00,depth_cm_15,19.769001,17.479
2023-08-08 16:46:59+00:00,depth_cm_15,19.699001,17.390001
2023-08-08 17:46:53+00:00,depth_cm_15,19.550001,17.309
2023-08-08 18:45:15+00:00,depth_cm_15,19.379002,17.229
2023-08-08 19:45:15+00:00,depth_cm_15,19.240002,17.169
2023-08-08 20:45:24+00:00,depth_cm_15,19.009,17.129002
2023-08-08 21:47:01+00:00,depth_cm_15,18.79,17.089
2023-08-08 22:46:41+00:00,depth_cm_15,18.570002,17.070002
2023-08-08 23:45:07+00:00,depth_cm_15,18.359001,17.029001
2023-08-09 00:45:01+00:00,depth_cm_15,18.179,16.990002
2023-08-09 01:45:01+00:00,depth_cm_15,17.979,16.970001
2023-08-09 02:45:10+00:00,depth_cm_15,17.809,16.94
2023-08-09 03:45:00+00:00,depth_cm_15,17.619001,16.910002
2023-08-09 04:45:14+00:00,depth_cm_15,17.44,16.879002
2023-08-09 05:44:58+00:00,depth_cm_15,17.240002,16.869001
2023-08-09 06:46:30+00:00,depth_cm_15,17.109001,16.83
2023-08-09 07:44:52+00:00,depth_cm_15,16.959002,16.779001
2023-08-09 08:46:28+00:00,depth_cm_15,17.009,16.729
2023-08-09 09:45:07+00:00,depth_cm_15,17.309,16.640001
2023-08-09 10:45:15+00:00,depth_cm_15,18.089,16.589
2023-08-09 11:44:49+00:00,depth_cm_15,19.019001,16.519001
2023-08-09 12:44:43+00:00,depth_cm_15,19.929,16.449001
2023-08-09 13:44:43+00:00,depth_cm_15,20.630001,16.390001
2023-08-09 14:44:52+00:00,depth_cm_15,20.830002,16.309
2023-08-09 15:44:47+00:00,depth_cm_15,20.79,16.229
2023-08-09 16:46:28+00:00,depth_cm_15,20.730001,16.16
2023-08-09 17:46:33+00:00,depth_cm_15,20.599,16.070002
2023-08-09 18:45:00+00:00,depth_cm_15,20.410002,16.0
2023-08-09 19:44:44+00:00,depth_cm_15,20.300001,15.929001
2023-08-09 20:44:44+00:00,depth_cm_15,20.070002,15.870001
2023-08-09 21:44:32+00:00,depth_cm_15,19.839,15.809001
2023-08-09 22:44:37+00:00,depth_cm_15,19.629002,15.759001
2023-08-09 23:44:32+00:00,depth_cm_15,19.410002,15.709001
2023-08-10 00:44:31+00:00,depth_cm_15,19.229,15.660001
2023-08-10 01:44:31+00:00,depth_cm_15,18.979,15.620001
2023-08-10 02:44:35+00:00,depth_cm_15,18.769001,15.580001
2023-08-10 03:44:29+00:00,depth_cm_15,18.580002,15.540001
2023-08-10 04:44:28+00:00,depth_cm_15,18.379002,15.500001
2023-08-10 05:44:32+00:00,depth_cm_15,18.199001,15.459001
2023-08-10 06:46:09+00:00,depth_cm_15,18.099,15.410001
2023-08-10 07:44:27+00:00,depth_cm_15,18.019001,15.370001
2023-08-10 08:44:20+00:00,depth_cm_15,18.129002,15.309001
2023-08-10 09:46:02+00:00,depth_cm_15,18.54,15.259001
2023-08-10 10:44:29+00:00,depth_cm_15,19.269001,15.200001
2023-08-10 11:44:34+00:00,depth_cm_15,20.109001,15.129001
2023-08-10 12:45:57+00:00,depth_cm_15,21.050001,15.080001
2023-08-10 13:44:23+00:00,depth_cm_15,21.589,15.009001
2023-08-10 14:44:22+00:00,depth_cm_15,21.699001,14.950001
2023-08-10 15:44:31+00:00,depth_cm_15,21.640001,14.879001
2023-08-10 16:45:53+00:00,depth_cm_15,21.54,14.809001
2023-08-10 17:44:09+00:00,depth_cm_15,21.43,14.750001
2023-08-10 18:45:52+00:00,depth_cm_15,21.230001,14.690001
2023-08-10 19:44:08+00:00,depth_cm_15,21.080002,14.64
2023-08-10 20:44:08+00:00,depth_cm_15,20.839,14.590001
2023-08-10 21:45:54+00:00,depth_cm_15,20.61,14.540001
2023-08-10 22:44:06+00:00,depth_cm_15,20.410002,14.490001
2023-08-10 23:44:06+00:00,depth_cm_15,20.150002,14.450001
2023-08-11 00:44:05+00:00,depth_cm_15,19.979,14.400001
2023-08-11 01:44:09+00:00,depth_cm_15,19.809,14.359
2023-08-11 02:43:58+00:00,depth_cm_15,19.699001,14.330001
2023-08-11 03:44:03+00:00,depth_cm_15,19.550001,14.280001
2023-08-11 04:43:57+00:00,depth_cm_15,19.470001,14.250001
2023-08-11 05:45:30+00:00,depth_cm_15,19.369001,14.209001
2023-08-11 06:43:56+00:00,depth_cm_15,19.269001,14.170001
2023-08-11 07:43:55+00:00,depth_cm_15,19.240002,14.129001
2023-08-11 08:44:10+00:00,depth_cm_15,19.449001,14.059001
2023-08-11 09:45:31+00:00,depth_cm_15,20.129002,14.02
2023-08-11 10:43:48+00:00,depth_cm_15,21.140001,13.959001
2023-08-11 11:45:35+00:00,depth_cm_15,22.339,13.920001
2023-08-11 12:43:57+00:00,depth_cm_15,23.570002,13.870001
2023-08-11 13:43:52+00:00,depth_cm_15,24.300001,13.820001
2023-08-11 14:43:51+00:00,depth_cm_15,24.480001,13.759001
2023-08-11 15:43:50+00:00,depth_cm_15,24.449001,13.700001
2023-08-11 16:43:51+00:00,depth_cm_15,24.400002,13.64
2023-08-11 17:44:05+00:00,depth_cm_15,24.300001,13.580001
2023-08-11 18:43:48+00:00,depth_cm_15,24.130001,13.540001
2023-08-11 19:43:53+00:00,depth_cm_15,23.949001,13.479001
2023-08-11 20:43:37+00:00,depth_cm_15,23.769001,13.440001
2023-08-11 21:43:46+00:00,depth_cm_15,23.519001,13.39
2023-08-11 22:43:41+00:00,depth_cm_15,23.339,13.340001
2023-08-11 23:43:30+00:00,depth_cm_15,23.070002,13.320001
2023-08-12 00:45:06+00:00,depth_cm_15,22.839,13.280001
2023-08-12 01:46:50+00:00,depth_cm_15,22.660002,13.240001
2023-08-12 02:45:10+00:00,depth_cm_15,22.490002,13.200001
2023-08-12 03:45:16+00:00,depth_cm_15,22.300001,13.170001
2023-08-12 04:45:14+00:00,depth_cm_15,22.130001,13.14
2023-08-12 05:45:03+00:00,depth_cm_15,22.04,13.109
2023-08-12 06:43:20+00:00,depth_cm_15,21.86,13.080001
2023-08-12 07:43:25+00:00,depth_cm_15,21.800001,13.059001
2023-08-12 08:43:35+00:00,depth_cm_15,21.750002,13.030001
2023-08-12 09:43:21+00:00,depth_cm_15,21.759,12.990001
2023-08-12 10:43:23+00:00,depth_cm_15,21.750002,12.950001
2023-08-12 11:43:27+00:00,depth_cm_15,22.03,12.900001
2023-08-12 12:43:44+00:00,depth_cm_15,22.589,12.870001
2023-08-12 13:43:21+00:00,depth_cm_15,23.089,12.830001
2023-08-12 14:43:27+00:00,depth_cm_15,23.339,12.790001
2023-08-12 15:43:15+00:00,depth_cm_15,23.390001,12.830001
2023-08-12 16:44:52+00:00,depth_cm_15,23.36,12.799001
2023-08-12 17:44:55+00:00,depth_cm_15,23.269001,12.790001
2023-08-12 18:43:18+00:00,depth_cm_15,23.119001,12.77
2023-08-12 19:43:07+00:00,depth_cm_15,22.93,12.759001
2023-08-12 20:43:16+00:00,depth_cm_15,22.699001,12.740001
2023-08-12 21:44:43+00:00,depth_cm_15,22.470001,12.7300005
2023-08-12 22:43:05+00:00,depth_cm_15,22.199001,12.72
2023-08-12 23:43:04+00:00,depth_cm_15,21.949001,12.72
2023-08-13 00:43:03+00:00,depth_cm_15,21.699001,12.709001
2023-08-13 01:44:35+00:00,depth_cm_15,21.44,12.709001
2023-08-13 02:42:58+00:00,depth_cm_15,21.210001,12.709001
2023-08-13 03:42:56+00:00,depth_cm_15,21.000002,12.709001
2023-08-13 04:42:56+00:00,depth_cm_15,20.800001,12.709001
2023-08-13 05:44:53+00:00,depth_cm_15,20.589,12.700001
2023-08-13 06:44:27+00:00,depth_cm_15,20.449001,12.700001
2023-08-13 07:42:49+00:00,depth_cm_15,20.419,12.68
2023-08-13 08:43:03+00:00,depth_cm_15,20.519001,12.660001
2023-08-13 09:42:58+00:00,depth_cm_15,20.949001,12.629001
2023-08-13 10:42:53+00:00,depth_cm_15,21.589,12.610001
2023-08-13 11:42:51+00:00,depth_cm_15,22.140001,12.59
2023-08-13 12:42:56+00:00,depth_cm_15,22.550001,12.580001
2023-08-13 13:42:51+00:00,depth_cm_15,22.800001,12.549001
2023-08-13 14:42:57+00:00,depth_cm_15,22.910002,12.52
2023-08-13 15:42:40+00:00,depth_cm_15,22.980001,12.500001
2023-08-13 16:42:44+00:00,depth_cm_15,22.980001,12.47
2023-08-13 17:42:47+00:00,depth_cm_15,22.960001,12.450001
2023-08-13 18:42:37+00:00,depth_cm_15,22.820002,12.43
2023-08-13 19:42:42+00:00,depth_cm_15,22.720001,12.410001
2023-08-13 20:42:46+00:00,depth_cm_15,22.53,12.39
2023-08-13 21:42:35+00:00,depth_cm_15,22.339,12.370001
2023-08-13 22:42:29+00:00,depth_cm_15,22.070002,12.349001
2023-08-13 23:42:33+00:00,depth_cm_15,21.830002,12.34
2023-08-14 00:44:16+00:00,depth_cm_15,21.630001,12.320001
2023-08-14 01:42:27+00:00,depth_cm_15,21.380001,12.299001
2023-08-14 02:42:31+00:00,depth_cm_15,21.160002,12.290001
2023-08-14 03:42:36+00:00,depth_cm_15,20.94,12.27
2023-08-14 04:42:31+00:00,depth_cm_15,20.759,12.259001
2023-08-14 05:43:57+00:00,depth_cm_15,20.509,12.250001
2023-08-14 06:42:19+00:00,depth_cm_15,20.410002,12.2300005
2023-08-14 07:42:33+00:00,depth_cm_15,20.330002,12.200001
2023-08-14 08:42:28+00:00,depth_cm_15,20.419,12.169001
2023-08-14 09:42:27+00:00,depth_cm_15,20.810001,12.14
2023-08-14 10:42:22+00:00,depth_cm_15,21.410002,12.110001
2023-08-14 12:42:27+00:00,depth_cm_15,22.68,12.059001
2023-08-14 13:42:25+00:00,depth_cm_15,23.349,12.040001
2023-08-14 14:43:51+00:00,depth_cm_15,23.69,12.02
2023-08-14 15:43:45+00:00,depth_cm_15,23.869001,11.990001
2023-08-14 16:42:12+00:00,depth_cm_15,23.970001,11.97
2023-08-14 17:45:22+00:00,depth_cm_15,23.949001,11.940001
2023-08-14 18:42:11+00:00,depth_cm_15,23.800001,11.919001
2023-08-14 19:45:20+00:00,depth_cm_15,23.710001,11.879001
2023-08-14 20:42:15+00:00,depth_cm_15,23.550001,11.849001
2023-08-14 21:42:04+00:00,depth_cm_15,23.339,11.84
2023-08-14 22:43:41+00:00,depth_cm_15,23.160002,11.809001
2023-08-14 23:42:04+00:00,depth_cm_15,22.990002,11.790001
2023-08-15 00:43:44+00:00,depth_cm_15,22.839,11.780001
2023-08-15 01:43:39+00:00,depth_cm_15,22.660002,11.750001
2023-08-15 02:42:01+00:00,depth_cm_15,22.490002,11.740001
2023-08-15 03:42:05+00:00,depth_cm_15,22.339,11.709001
2023-08-15 04:42:05+00:00,depth_cm_15,22.150002,11.700001
2023-08-15 05:43:36+00:00,depth_cm_15,22.000002,11.669001
2023-08-15 06:41:53+00:00,depth_cm_15,21.910002,11.660001
2023-08-15 07:41:57+00:00,depth_cm_15,21.919,11.669001
2023-08-15 08:41:52+00:00,depth_cm_15,21.919,11.650001
2023-08-15 09:43:39+00:00,depth_cm_15,22.250002,11.610001
2023-08-15 10:41:52+00:00,depth_cm_15,22.949001,11.580001
2023-08-15 11:41:45+00:00,depth_cm_15,23.869001,11.559001
2023-08-15 12:41:54+00:00,depth_cm_15,24.910002,11.540001
2023-08-15 13:41:54+00:00,depth_cm_15,25.460001,11.530001
2023-08-15 14:43:21+00:00,depth_cm_15,25.619001,11.509001
2023-08-15 15:41:47+00:00,depth_cm_15,25.599,11.490001
2023-08-15 16:43:19+00:00,depth_cm_15,25.54,11.47
2023-08-15 17:41:41+00:00,depth_cm_15,25.269001,11.450001
2023-08-15 18:43:18+00:00,depth_cm_15,25.050001,11.410001
2023-08-15 19:41:40+00:00,depth_cm_15,24.849,11.39
2023-08-15 20:43:12+00:00,depth_cm_15,24.660002,11.370001
2023-08-15 21:43:12+00:00,depth_cm_15,24.449001,11.360001
2023-08-15 22:43:10+00:00,depth_cm_15,24.230001,11.34
2023-08-15 23:41:32+00:00,depth_cm_15,24.050001,11.320001
2023-08-16 00:41:31+00:00,depth_cm_15,23.78,11.299001
2023-08-16 01:43:08+00:00,depth_cm_15,23.54,11.280001
2023-08-16 02:41:30+00:00,depth_cm_15,23.349,11.259001
2023-08-16 03:43:12+00:00,depth_cm_15,23.080002,11.250001
2023-08-16 04:41:24+00:00,depth_cm_15,22.880001,11.2300005
2023-08-16 05:43:01+00:00,depth_cm_15,22.69,11.22
2023-08-16 06:42:55+00:00,depth_cm_15,22.500002,11.190001
2023-08-16 07:41:27+00:00,depth_cm_15,22.349,11.18
2023-08-16 08:41:22+00:00,depth_cm_15,22.390001,11.120001
2023-08-16 09:41:21+00:00,depth_cm_15,22.699001,11.150001
2023-08-16 10:41:25+00:00,depth_cm_15,23.060001,11.129001
2023-08-16 11:41:14+00:00,depth_cm_15,23.630001,11.110001
2023-08-16 12:41:20+00:00,depth_cm_15,24.050001,11.110001
2023-08-16 13:43:05+00:00,depth_cm_15,24.369001,11.09
2023-08-16 14:41:17+00:00,depth_cm_15,24.490002,11.070001
2023-08-16 15:42:49+00:00,depth_cm_15,24.509,11.049001
2023-08-16 16:41:11+00:00,depth_cm_15,24.480001,11.040001
2023-08-16 17:41:10+00:00,depth_cm_15,24.410002,11.009001
2023-08-16 18:42:47+00:00,depth_cm_15,24.269001,10.990001
2023-08-16 19:42:37+00:00,depth_cm_15,24.140001,10.97
2023-08-16 20:41:03+00:00,depth_cm_15,23.900002,10.950001
2023-08-16 21:41:03+00:00,depth_cm_15,23.669,10.919001
2023-08-16 22:42:50+00:00,depth_cm_15,23.410002,10.89
2023-08-16 23:41:01+00:00,depth_cm_15,23.11,10.879001
2023-08-17 00:41:06+00:00,depth_cm_15,22.94,10.849001
2023-08-17 01:42:43+00:00,depth_cm_15,22.720001,10.820001
2023-08-17 02:40:54+00:00,depth_cm_15,22.44,10.879001
2023-08-17 03:40:59+00:00,depth_cm_15,22.019001,11.02
2023-08-17 04:41:03+00:00,depth_cm_15,21.79,11.879001
2023-08-17 05:42:30+00:00,depth_cm_15,21.560001,12.650001
2023-08-17 06:42:25+00:00,depth_cm_15,21.419,15.410001
2023-08-17 07:40:56+00:00,depth_cm_15,21.230001,22.750002
2023-08-17 08:40:56+00:00,depth_cm_15,21.089,24.61
2023-08-17 09:40:50+00:00,depth_cm_15,21.019001,24.54
2023-08-17 10:40:49+00:00,depth_cm_15,21.019001,24.449001
2023-08-17 11:40:48+00:00,depth_cm_15,20.93,23.949001
2023-08-17 12:42:15+00:00,depth_cm_15,20.94,23.580002
2023-08-17 13:40:47+00:00,depth_cm_15,20.910002,23.349
2023-08-17 14:42:19+00:00,depth_cm_15,20.800001,23.230001
2023-08-17 15:40:46+00:00,depth_cm_15,20.750002,23.089
2023-08-17 16:40:40+00:00,depth_cm_15,20.730001,22.960001
2023-08-17 17:40:41+00:00,depth_cm_15,20.699001,22.849
2023-08-17 18:40:39+00:00,depth_cm_15,20.61,22.730001
2023-08-17 19:40:33+00:00,depth_cm_15,20.53,22.630001
2023-08-17 20:40:32+00:00,depth_cm_15,20.449001,22.550001
2023-08-17 21:40:37+00:00,depth_cm_15,20.379002,22.460001
2023-08-17 22:40:31+00:00,depth_cm_15,20.29,22.390001
2023-08-17 23:40:26+00:00,depth_cm_15,20.209002,22.320002
2023-08-18 00:40:30+00:00,depth_cm_15,20.119001,22.269001
2023-08-18 01:40:29+00:00,depth_cm_15,20.050001,22.220001
2023-08-18 02:40:29+00:00,depth_cm_15,19.979,22.140001
2023-08-18 03:40:28+00:00,depth_cm_15,19.900002,22.099
2023-08-18 04:40:28+00:00,depth_cm_15,19.820002,22.04
2023-08-18 05:40:27+00:00,depth_cm_15,19.740002,22.000002
2023-08-18 06:40:21+00:00,depth_cm_15,19.679,21.94
2023-08-18 07:40:20+00:00,depth_cm_15,19.720001,21.880001
2023-08-18 08:40:20+00:00,depth_cm_15,19.800001,21.810001
2023-08-18 09:41:56+00:00,depth_cm_15,19.919,21.710001
2023-08-18 10:40:29+00:00,depth_cm_15,20.479,21.570002
2023-08-18 11:40:13+00:00,depth_cm_15,21.43,21.400002
2023-08-18 12:40:19+00:00,depth_cm_15,22.619001,21.210001
2023-08-18 13:40:21+00:00,depth_cm_15,23.460001,20.990002
2023-08-18 14:43:35+00:00,depth_cm_15,23.759,20.750002
2023-08-18 15:40:11+00:00,depth_cm_15,23.849,20.550001
2023-08-18 16:40:09+00:00,depth_cm_15,23.880001,20.349
2023-08-18 17:40:09+00:00,depth_cm_15,23.880001,20.179
2023-08-18 18:40:08+00:00,depth_cm_15,23.820002,20.04
2023-08-18 19:40:13+00:00,depth_cm_15,23.759,19.919
2023-08-18 20:40:07+00:00,depth_cm_15,23.570002,19.820002
2023-08-18 21:40:06+00:00,depth_cm_15,23.410002,19.729
2023-08-18 22:40:06+00:00,depth_cm_15,23.250002,19.650002
2023-08-18 23:40:00+00:00,depth_cm_15,23.080002,19.580002
2023-08-19 00:40:04+00:00,depth_cm_15,22.910002,19.519001
2023-08-19 01:39:59+00:00,depth_cm_15,22.730001,19.449001
2023-08-19 02:40:04+00:00,depth_cm_15,22.560001,19.400002
2023-08-19 03:39:52+00:00,depth_cm_15,22.400002,19.339
2023-08-19 04:41:44+00:00,depth_cm_15,22.230001,19.300001
2023-08-19 05:39:56+00:00,depth_cm_15,22.019001,19.25
2023-08-19 06:39:55+00:00,depth_cm_15,21.839,19.19
2023-08-19 07:41:32+00:00,depth_cm_15,21.79,19.089
2023-08-19 08:39:54+00:00,depth_cm_15,21.919,18.949001
2023-08-19 09:41:25+00:00,depth_cm_15,22.560001,18.79
2023-08-19 10:39:48+00:00,depth_cm_15,23.449001,18.640001
2023-08-19 11:39:42+00:00,depth_cm_15,24.339,18.449001
2023-08-19 12:41:29+00:00,depth_cm_15,25.43,18.29
2023-08-19 13:39:52+00:00,depth_cm_15,26.109001,18.129002
2023-08-19 14:39:50+00:00,depth_cm_15,26.419,17.970001
2023-08-19 15:41:12+00:00,depth_cm_15,26.459002,17.83
2023-08-19 16:39:54+00:00,depth_cm_15,26.45,17.69
2023-08-19 17:41:20+00:00,depth_cm_15,26.35,17.559
2023-08-19 18:43:07+00:00,depth_cm_15,26.2,17.44
2023-08-19 19:39:37+00:00,depth_cm_15,26.050001,17.349
2023-08-19 20:41:08+00:00,depth_cm_15,25.840002,17.259
2023-08-19 21:42:45+00:00,depth_cm_15,25.609001,17.19
2023-08-19 22:41:07+00:00,depth_cm_15,25.369001,17.119001
2023-08-19 23:39:44+00:00,depth_cm_15,25.130001,17.070002
2023-08-20 00:41:02+00:00,depth_cm_15,24.880001,16.990002
2023-08-20 01:41:05+00:00,depth_cm_15,24.630001,16.94
2023-08-20 02:42:42+00:00,depth_cm_15,24.43,16.890001
2023-08-20 03:39:21+00:00,depth_cm_15,24.160002,16.839
2023-08-20 04:41:08+00:00,depth_cm_15,23.970001,16.79
2023-08-20 05:40:57+00:00,depth_cm_15,23.750002,16.75
2023-08-20 06:40:57+00:00,depth_cm_15,23.550001,16.699001
2023-08-20 07:41:06+00:00,depth_cm_15,23.419,16.619001
2023-08-20 08:41:01+00:00,depth_cm_15,23.449001,16.529001
2023-08-20 09:39:23+00:00,depth_cm_15,23.869001,16.429
2023-08-20 10:40:44+00:00,depth_cm_15,24.800001,16.320002
2023-08-20 11:40:44+00:00,depth_cm_15,25.750002,16.209002
2023-08-20 12:44:09+00:00,depth_cm_15,26.880001,16.109001
2023-08-20 13:40:52+00:00,depth_cm_15,27.45,16.019001
2023-08-20 14:39:09+00:00,depth_cm_15,27.480001,15.920001
2023-08-20 15:40:41+00:00,depth_cm_15,27.380001,15.820001
2023-08-20 16:40:50+00:00,depth_cm_15,27.209002,15.720001
2023-08-20 17:39:07+00:00,depth_cm_15,26.959002,15.64
2023-08-20 18:40:49+00:00,depth_cm_15,26.769001,15.550001
2023-08-20 19:40:43+00:00,depth_cm_15,26.459002,15.490001
2023-08-20 20:40:38+00:00,depth_cm_15,26.150002,15.429001
2023-08-20 21:42:14+00:00,depth_cm_15,25.910002,15.370001
2023-08-20 22:39:00+00:00,depth_cm_15,25.630001,15.320001
2023-08-20 23:40:41+00:00,depth_cm_15,25.339,15.27
2023-08-21 00:40:40+00:00,depth_cm_15,25.099,15.229001
2023-08-21 01:38:57+00:00,depth_cm_15,24.78,15.179001
2023-08-21 02:40:39+00:00,depth_cm_15,24.560001,15.14
2023-08-21 03:39:11+00:00,depth_cm_15,24.300001,15.109001
2023-08-21 04:40:27+00:00,depth_cm_15,24.050001,15.070001
2023-08-21 05:40:21+00:00,depth_cm_15,23.79,15.030001
2023-08-21 06:38:44+00:00,depth_cm_15,23.54,14.990001
2023-08-21 07:38:43+00:00,depth_cm_15,23.380001,14.920001
2023-08-21 08:38:53+00:00,depth_cm_15,23.36,14.870001
2023-08-21 09:38:53+00:00,depth_cm_15,23.560001,14.800001
2023-08-21 10:38:56+00:00,depth_cm_15,24.019001,14.72
2023-08-21 11:40:18+00:00,depth_cm_15,24.740002,14.650001
2023-08-21 12:38:45+00:00,depth_cm_15,25.660002,14.570001
2023-08-21 13:40:32+00:00,depth_cm_15,26.269001,14.500001
2023-08-21 14:38:44+00:00,depth_cm_15,26.45,14.429001
2023-08-21 15:38:33+00:00,depth_cm_15,26.380001,14.35
2023-08-21 16:40:14+00:00,depth_cm_15,26.209002,14.27
2023-08-21 17:40:10+00:00,depth_cm_15,26.1,14.200001
2023-08-21 18:40:03+00:00,depth_cm_15,25.859001,14.14
2023-08-21 19:40:02+00:00,depth_cm_15,25.630001,14.090001
2023-08-21 20:38:31+00:00,depth_cm_15,25.320002,14.040001
2023-08-21 21:40:06+00:00,depth_cm_15,25.089,13.990001
2023-08-21 22:38:33+00:00,depth_cm_15,24.830002,13.950001
2023-08-21 23:38:23+00:00,depth_cm_15,24.54,13.910001
2023-08-22 00:38:27+00:00,depth_cm_15,24.310001,13.870001
2023-08-22 01:38:26+00:00,depth_cm_15,24.03,13.840001
2023-08-22 02:38:21+00:00,depth_cm_15,23.820002,13.8
2023-08-22 03:40:02+00:00,depth_cm_15,23.630001,13.77
2023-08-22 04:38:19+00:00,depth_cm_15,23.410002,13.729001
2023-08-22 05:38:14+00:00,depth_cm_15,23.230001,13.700001
2023-08-22 06:38:13+00:00,depth_cm_15,23.050001,13.670001
2023-08-22 07:38:14+00:00,depth_cm_15,22.949001,13.629001
2023-08-22 08:38:12+00:00,depth_cm_15,22.980001,13.570001
2023-08-22 09:38:26+00:00,depth_cm_15,23.369001,13.500001
2023-08-22 10:38:10+00:00,depth_cm_15,24.050001,13.450001
2023-08-22 11:38:05+00:00,depth_cm_15,24.949001,13.379001
2023-08-22 12:39:49+00:00,depth_cm_15,25.630001,13.330001
2023-08-22 13:38:14+00:00,depth_cm_15,26.000002,13.280001
2023-08-22 14:39:50+00:00,depth_cm_15,26.130001,13.209001
2023-08-22 15:38:03+00:00,depth_cm_15,26.130001,13.150001
2023-08-22 16:39:44+00:00,depth_cm_15,26.04,13.09
2023-08-22 17:38:11+00:00,depth_cm_15,25.93,13.040001
2023-08-22 18:38:06+00:00,depth_cm_15,25.730001,12.990001
2023-08-22 19:38:10+00:00,depth_cm_15,25.53,12.950001
2023-08-22 20:38:05+00:00,depth_cm_15,25.230001,12.900001
2023-08-22 21:41:13+00:00,depth_cm_15,24.970001,12.859
2023-08-22 22:37:58+00:00,depth_cm_15,24.699001,12.830001
2023-08-22 23:37:57+00:00,depth_cm_15,24.410002,12.799001
2023-08-23 00:39:23+00:00,depth_cm_15,24.119001,12.759001
2023-08-23 01:39:33+00:00,depth_cm_15,23.830002,12.7300005
2023-08-23 02:37:50+00:00,depth_cm_15,23.580002,12.700001
2023-08-23 03:39:32+00:00,depth_cm_15,23.320002,12.68
2023-08-23 04:37:49+00:00,depth_cm_15,23.050001,12.650001
2023-08-23 05:40:59+00:00,depth_cm_15,22.839,12.620001
2023-08-23 06:37:52+00:00,depth_cm_15,22.61,12.59
2023-08-23 07:39:19+00:00,depth_cm_15,22.410002,12.559001
2023-08-23 08:37:41+00:00,depth_cm_15,22.380001,12.52
2023-08-23 09:37:40+00:00,depth_cm_15,22.79,12.47
2023-08-23 10:37:40+00:00,depth_cm_15,23.419,12.43
2023-08-23 11:37:34+00:00,depth_cm_15,24.259,12.39
2023-08-23 12:37:43+00:00,depth_cm_15,25.019001,12.349001
2023-08-23 13:37:43+00:00,depth_cm_15,25.470001,12.299001
2023-08-23 14:37:37+00:00,depth_cm_15,25.660002,12.259001
2023-08-23 15:39:04+00:00,depth_cm_15,25.640001,12.200001
2023-08-23 16:37:47+00:00,depth_cm_15,25.550001,12.150001
2023-08-23 17:39:13+00:00,depth_cm_15,25.44,12.099001
2023-08-23 18:39:07+00:00,depth_cm_15,25.269001,12.059001
2023-08-23 19:39:01+00:00,depth_cm_15,25.050001,12.02
2023-08-23 20:37:33+00:00,depth_cm_15,24.849,11.9800005
2023-08-23 21:37:28+00:00,depth_cm_15,24.53,11.940001
2023-08-23 22:40:36+00:00,depth_cm_15,24.310001,11.89
2023-08-23 23:37:30+00:00,depth_cm_15,24.000002,11.860001
2023-08-24 00:37:31+00:00,depth_cm_15,23.769001,11.830001
2023-08-24 01:39:02+00:00,depth_cm_15,23.54,11.799001
2023-08-24 02:38:56+00:00,depth_cm_15,23.240002,11.77
2023-08-24 03:37:20+00:00,depth_cm_15,23.019001,11.750001
2023-08-24 04:37:23+00:00,depth_cm_15,22.810001,11.709001
2023-08-24 05:39:00+00:00,depth_cm_15,22.570002,11.690001
2023-08-24 06:38:49+00:00,depth_cm_15,22.449001,11.660001
2023-08-24 07:37:21+00:00,depth_cm_15,22.300001,11.629001
2023-08-24 08:38:47+00:00,depth_cm_15,22.349,11.59
2023-08-24 09:37:20+00:00,depth_cm_15,22.699001,11.540001
2023-08-24 10:37:19+00:00,depth_cm_15,23.449001,11.509001
2023-08-24 11:37:13+00:00,depth_cm_15,24.259,11.4800005
2023-08-24 12:38:52+00:00,depth_cm_15,25.04,11.440001
2023-08-24 13:37:12+00:00,depth_cm_15,25.550001,11.410001
2023-08-24 14:37:17+00:00,depth_cm_15,25.769001,11.370001
