_time,location,Temperature_°C,WaterContent_%vol
2023-08-09 13:44:43+00:00,depth_cm_30,18.729,16.79
2023-08-09 14:44:52+00:00,depth_cm_30,18.879002,16.740002
2023-08-09 15:44:47+00:00,depth_cm_30,19.04,16.679
2023-08-09 16:46:28+00:00,depth_cm_30,19.199001,16.640001
2023-08-09 17:46:33+00:00,depth_cm_30,19.349,16.559
2023-08-09 18:45:00+00:00,depth_cm_30,19.459002,16.54
2023-08-09 19:44:44+00:00,depth_cm_30,19.550001,16.5
2023-08-09 20:44:44+00:00,depth_cm_30,19.629002,16.449001
2023-08-09 21:44:32+00:00,depth_cm_30,19.679,16.41
2023-08-09 22:44:37+00:00,depth_cm_30,19.699001,16.379002
2023-08-09 23:44:32+00:00,depth_cm_30,19.69,16.349
2023-08-10 00:44:31+00:00,depth_cm_30,19.679,16.309
2023-08-10 01:44:31+00:00,depth_cm_30,19.629002,16.279001
2023-08-10 02:44:35+00:00,depth_cm_30,19.589,16.25
2023-08-10 03:44:29+00:00,depth_cm_30,19.519001,16.209002
2023-08-10 04:44:28+00:00,depth_cm_30,19.470001,16.179
2023-08-10 05:44:32+00:00,depth_cm_30,19.379002,16.150002
2023-08-10 06:46:09+00:00,depth_cm_30,19.300001,16.119001
2023-08-10 07:44:27+00:00,depth_cm_30,19.259,16.089
2023-08-10 08:44:20+00:00,depth_cm_30,19.179,16.029001
2023-08-10 09:46:02+00:00,depth_cm_30,19.129002,16.0
2023-08-10 10:44:29+00:00,depth_cm_30,19.089,15.959001
2023-08-10 11:44:34+00:00,depth_cm_30,19.089,15.910001
2023-08-10 12:45:57+00:00,depth_cm_30,19.169,15.859001
2023-08-10 13:44:23+00:00,depth_cm_30,19.279001,15.809001
2023-08-10 14:44:22+00:00,depth_cm_30,19.429,15.77
2023-08-10 15:44:31+00:00,depth_cm_30,19.589,15.720001
2023-08-10 16:45:53+00:00,depth_cm_30,19.75,15.679001
2023-08-10 17:44:09+00:00,depth_cm_30,19.879002,15.650001
2023-08-10 18:45:52+00:00,depth_cm_30,19.959002,15.609001
2023-08-10 19:44:08+00:00,depth_cm_30,20.089,15.570001
2023-08-10 20:44:08+00:00,depth_cm_30,20.169,15.540001
2023-08-10 21:45:54+00:00,depth_cm_30,20.199001,15.509001
2023-08-10 22:44:06+00:00,depth_cm_30,20.229,15.47
2023-08-10 23:44:06+00:00,depth_cm_30,20.229,15.429001
2023-08-11 00:44:05+00:00,depth_cm_30,20.209002,15.410001
2023-08-11 01:44:09+00:00,depth_cm_30,20.140001,15.370001
2023-08-11 02:43:58+00:00,depth_cm_30,20.119001,15.340001
2023-08-11 03:44:03+00:00,depth_cm_30,20.059,15.309001
2023-08-11 04:43:57+00:00,depth_cm_30,20.019001,15.290001
2023-08-11 05:45:30+00:00,depth_cm_30,19.970001,15.250001
2023-08-11 06:43:56+00:00,depth_cm_30,19.94,15.22
2023-08-11 07:43:55+00:00,depth_cm_30,19.869001,15.179001
2023-08-11 08:44:10+00:00,depth_cm_30,19.809,15.150001
2023-08-11 09:45:31+00:00,depth_cm_30,19.800001,15.1
2023-08-11 10:43:48+00:00,depth_cm_30,19.759,15.059001
2023-08-11 11:45:35+00:00,depth_cm_30,19.830002,15.009001
2023-08-11 12:43:57+00:00,depth_cm_30,19.900002,14.950001
2023-08-11 13:43:52+00:00,depth_cm_30,20.089,14.870001
2023-08-11 14:43:51+00:00,depth_cm_30,20.300001,14.840001
2023-08-11 15:43:50+00:00,depth_cm_30,20.589,14.809001
2023-08-11 16:43:51+00:00,depth_cm_30,20.78,14.77
2023-08-11 17:44:05+00:00,depth_cm_30,20.990002,14.729001
2023-08-11 18:43:48+00:00,depth_cm_30,21.199001,14.700001
2023-08-11 19:43:53+00:00,depth_cm_30,21.349,14.670001
2023-08-11 20:43:37+00:00,depth_cm_30,21.519001,14.64
2023-08-11 21:43:46+00:00,depth_cm_30,21.61,14.609001
2023-08-11 22:43:41+00:00,depth_cm_30,21.69,14.590001
2023-08-11 23:43:30+00:00,depth_cm_30,21.730001,14.550001
2023-08-12 00:45:06+00:00,depth_cm_30,21.79,14.52
2023-08-12 01:46:50+00:00,depth_cm_30,21.750002,14.500001
2023-08-12 02:45:10+00:00,depth_cm_30,21.800001,14.47
2023-08-12 03:45:16+00:00,depth_cm_30,21.750002,14.440001
2023-08-12 04:45:14+00:00,depth_cm_30,21.730001,14.410001
2023-08-12 05:45:03+00:00,depth_cm_30,21.69,14.379001
2023-08-12 06:43:20+00:00,depth_cm_30,21.640001,14.359
2023-08-12 07:43:25+00:00,depth_cm_30,21.589,14.330001
2023-08-12 08:43:35+00:00,depth_cm_30,21.519001,14.309001
2023-08-12 09:43:21+00:00,depth_cm_30,21.500002,14.280001
2023-08-12 10:43:23+00:00,depth_cm_30,21.43,14.250001
2023-08-12 11:43:27+00:00,depth_cm_30,21.400002,14.22
2023-08-12 12:43:44+00:00,depth_cm_30,21.369001,14.179001
2023-08-12 13:43:21+00:00,depth_cm_30,21.349,14.150001
2023-08-12 14:43:27+00:00,depth_cm_30,21.380001,14.109
2023-08-12 15:43:15+00:00,depth_cm_30,21.470001,14.14
2023-08-12 16:44:52+00:00,depth_cm_30,21.580002,14.129001
2023-08-12 17:44:55+00:00,depth_cm_30,21.660002,14.120001
2023-08-12 18:43:18+00:00,depth_cm_30,21.730001,14.109
2023-08-12 19:43:07+00:00,depth_cm_30,21.86,14.1
2023-08-12 20:43:16+00:00,depth_cm_30,21.869001,14.090001
2023-08-12 21:44:43+00:00,depth_cm_30,21.880001,14.070001
2023-08-12 22:43:05+00:00,depth_cm_30,21.880001,14.05
2023-08-12 23:43:04+00:00,depth_cm_30,21.849,14.040001
2023-08-13 00:43:03+00:00,depth_cm_30,21.839,14.030001
2023-08-13 01:44:35+00:00,depth_cm_30,21.79,14.02
2023-08-13 02:42:58+00:00,depth_cm_30,21.699001,14.000001
2023-08-13 03:42:56+00:00,depth_cm_30,21.589,13.990001
2023-08-13 04:42:56+00:00,depth_cm_30,21.550001,13.990001
2023-08-13 05:44:53+00:00,depth_cm_30,21.449001,13.959001
2023-08-13 06:44:27+00:00,depth_cm_30,21.380001,13.950001
2023-08-13 07:42:49+00:00,depth_cm_30,21.28,13.920001
2023-08-13 08:43:03+00:00,depth_cm_30,21.19,13.910001
2023-08-13 09:42:58+00:00,depth_cm_30,21.150002,13.870001
2023-08-13 10:42:53+00:00,depth_cm_30,21.050001,13.840001
2023-08-13 11:42:51+00:00,depth_cm_30,21.019001,13.809001
2023-08-13 12:42:56+00:00,depth_cm_30,21.050001,13.77
2023-08-13 13:42:51+00:00,depth_cm_30,21.11,13.740001
2023-08-13 14:42:57+00:00,depth_cm_30,21.199001,13.72
2023-08-13 15:42:40+00:00,depth_cm_30,21.269001,13.690001
2023-08-13 16:42:44+00:00,depth_cm_30,21.369001,13.670001
2023-08-13 17:42:47+00:00,depth_cm_30,21.449001,13.650001
2023-08-13 18:42:37+00:00,depth_cm_30,21.500002,13.620001
2023-08-13 19:42:42+00:00,depth_cm_30,21.61,13.609
2023-08-13 20:42:46+00:00,depth_cm_30,21.630001,13.6
2023-08-13 21:42:35+00:00,depth_cm_30,21.699001,13.580001
2023-08-13 22:42:29+00:00,depth_cm_30,21.699001,13.580001
2023-08-13 23:42:33+00:00,depth_cm_30,21.699001,13.559001
2023-08-14 00:44:16+00:00,depth_cm_30,21.68,13.540001
2023-08-14 01:42:27+00:00,depth_cm_30,21.660002,13.52
2023-08-14 02:42:31+00:00,depth_cm_30,21.599,13.500001
2023-08-14 03:42:36+00:00,depth_cm_30,21.54,13.490001
2023-08-14 04:42:31+00:00,depth_cm_30,21.480001,13.47
2023-08-14 05:43:57+00:00,depth_cm_30,21.369001,13.450001
2023-08-14 06:42:19+00:00,depth_cm_30,21.300001,13.429001
2023-08-14 07:42:33+00:00,depth_cm_30,21.199001,13.410001
2023-08-14 08:42:28+00:00,depth_cm_30,21.130001,13.379001
2023-08-14 09:42:27+00:00,depth_cm_30,21.04,13.330001
2023-08-14 10:42:22+00:00,depth_cm_30,21.019001,13.290001
2023-08-14 12:42:27+00:00,depth_cm_30,20.949001,13.22
2023-08-14 13:42:25+00:00,depth_cm_30,21.019001,13.179001
2023-08-14 14:43:51+00:00,depth_cm_30,21.119001,13.150001
2023-08-14 15:43:45+00:00,depth_cm_30,21.259,13.120001
2023-08-14 16:42:12+00:00,depth_cm_30,21.410002,13.080001
2023-08-14 17:45:22+00:00,depth_cm_30,21.580002,13.070001
2023-08-14 18:42:11+00:00,depth_cm_30,21.660002,13.05
2023-08-14 19:45:20+00:00,depth_cm_30,21.839,13.030001
2023-08-14 20:42:15+00:00,depth_cm_30,21.949001,13.02
2023-08-14 21:42:04+00:00,depth_cm_30,21.990002,13.009001
2023-08-14 22:43:41+00:00,depth_cm_30,22.050001,12.990001
2023-08-14 23:42:04+00:00,depth_cm_30,22.080002,12.979001
2023-08-15 00:43:44+00:00,depth_cm_30,22.119001,12.959001
2023-08-15 01:43:39+00:00,depth_cm_30,22.099,12.950001
2023-08-15 02:42:01+00:00,depth_cm_30,22.089,12.940001
2023-08-15 03:42:05+00:00,depth_cm_30,22.050001,12.920001
2023-08-15 04:42:05+00:00,depth_cm_30,22.019001,12.910001
2023-08-15 05:43:36+00:00,depth_cm_30,22.000002,12.900001
2023-08-15 06:41:53+00:00,depth_cm_30,21.980001,12.870001
2023-08-15 07:41:57+00:00,depth_cm_30,21.890001,12.859
2023-08-15 08:41:52+00:00,depth_cm_30,21.839,12.859
2023-08-15 09:43:39+00:00,depth_cm_30,21.79,12.830001
2023-08-15 10:41:52+00:00,depth_cm_30,21.759,12.790001
2023-08-15 11:41:45+00:00,depth_cm_30,21.730001,12.7300005
2023-08-15 12:41:54+00:00,depth_cm_30,21.800001,12.68
2023-08-15 13:41:54+00:00,depth_cm_30,21.869001,12.650001
2023-08-15 14:43:21+00:00,depth_cm_30,22.03,12.610001
2023-08-15 15:41:47+00:00,depth_cm_30,22.230001,12.59
2023-08-15 16:43:19+00:00,depth_cm_30,22.410002,12.570001
2023-08-15 17:41:41+00:00,depth_cm_30,22.589,12.52
2023-08-15 18:43:18+00:00,depth_cm_30,22.78,12.559001
2023-08-15 19:41:40+00:00,depth_cm_30,22.880001,12.540001
2023-08-15 20:43:12+00:00,depth_cm_30,22.990002,12.540001
2023-08-15 21:43:12+00:00,depth_cm_30,23.050001,12.540001
2023-08-15 22:43:10+00:00,depth_cm_30,23.11,12.52
2023-08-15 23:41:32+00:00,depth_cm_30,23.089,12.509001
2023-08-16 00:41:31+00:00,depth_cm_30,23.089,12.500001
2023-08-16 01:43:08+00:00,depth_cm_30,23.03,12.500001
2023-08-16 02:41:30+00:00,depth_cm_30,22.990002,12.490001
2023-08-16 03:43:12+00:00,depth_cm_30,22.960001,12.47
2023-08-16 04:41:24+00:00,depth_cm_30,22.869001,12.459001
2023-08-16 05:43:01+00:00,depth_cm_30,22.810001,12.450001
2023-08-16 06:42:55+00:00,depth_cm_30,22.740002,12.440001
2023-08-16 07:41:27+00:00,depth_cm_30,22.69,12.419001
2023-08-16 08:41:22+00:00,depth_cm_30,22.550001,12.440001
2023-08-16 09:41:21+00:00,depth_cm_30,22.44,12.360001
2023-08-16 10:41:25+00:00,depth_cm_30,22.330002,12.330001
2023-08-16 11:41:14+00:00,depth_cm_30,22.300001,12.290001
2023-08-16 12:41:20+00:00,depth_cm_30,22.320002,12.259001
2023-08-16 13:43:05+00:00,depth_cm_30,22.380001,12.22
2023-08-16 14:41:17+00:00,depth_cm_30,22.470001,12.190001
2023-08-16 15:42:49+00:00,depth_cm_30,22.570002,12.160001
2023-08-16 16:41:11+00:00,depth_cm_30,22.650002,12.14
2023-08-16 17:41:10+00:00,depth_cm_30,22.699001,12.120001
2023-08-16 18:42:47+00:00,depth_cm_30,22.78,12.099001
2023-08-16 19:42:37+00:00,depth_cm_30,22.880001,12.09
2023-08-16 20:41:03+00:00,depth_cm_30,22.910002,12.080001
2023-08-16 21:41:03+00:00,depth_cm_30,22.919,12.059001
2023-08-16 22:42:50+00:00,depth_cm_30,22.919,12.049001
2023-08-16 23:41:01+00:00,depth_cm_30,22.890001,12.030001
2023-08-17 00:41:06+00:00,depth_cm_30,22.86,12.02
2023-08-17 01:42:43+00:00,depth_cm_30,22.800001,12.02
2023-08-17 02:40:54+00:00,depth_cm_30,22.750002,11.830001
2023-08-17 03:40:59+00:00,depth_cm_30,22.669,11.84
2023-08-17 04:41:03+00:00,depth_cm_30,22.61,11.84
2023-08-17 05:42:30+00:00,depth_cm_30,22.53,11.84
2023-08-17 06:42:25+00:00,depth_cm_30,22.419,11.780001
2023-08-17 07:40:56+00:00,depth_cm_30,22.28,11.750001
2023-08-17 08:40:56+00:00,depth_cm_30,22.130001,11.849001
2023-08-17 09:40:50+00:00,depth_cm_30,22.019001,14.379001
2023-08-17 10:40:49+00:00,depth_cm_30,21.949001,17.769001
2023-08-17 11:40:48+00:00,depth_cm_30,21.839,19.919
2023-08-17 12:42:15+00:00,depth_cm_30,21.759,21.070002
2023-08-17 13:40:47+00:00,depth_cm_30,21.68,21.630001
2023-08-17 14:42:19+00:00,depth_cm_30,21.61,21.990002
2023-08-17 15:40:46+00:00,depth_cm_30,21.53,22.240002
2023-08-17 16:40:40+00:00,depth_cm_30,21.509,22.419
2023-08-17 17:40:41+00:00,depth_cm_30,21.43,22.519001
2023-08-17 18:40:39+00:00,depth_cm_30,21.410002,22.599
2023-08-17 19:40:33+00:00,depth_cm_30,21.330002,22.660002
2023-08-17 20:40:32+00:00,depth_cm_30,21.29,22.69
2023-08-17 21:40:37+00:00,depth_cm_30,21.220001,22.720001
2023-08-17 22:40:31+00:00,depth_cm_30,21.169,22.730001
2023-08-17 23:40:26+00:00,depth_cm_30,21.130001,22.730001
2023-08-18 00:40:30+00:00,depth_cm_30,21.080002,22.730001
2023-08-18 01:40:29+00:00,depth_cm_30,20.990002,22.730001
2023-08-18 02:40:29+00:00,depth_cm_30,20.980001,22.730001
2023-08-18 03:40:28+00:00,depth_cm_30,20.900002,22.730001
2023-08-18 04:40:28+00:00,depth_cm_30,20.849,22.710001
2023-08-18 05:40:27+00:00,depth_cm_30,20.800001,22.69
2023-08-18 06:40:21+00:00,depth_cm_30,20.710001,22.660002
2023-08-18 07:40:20+00:00,depth_cm_30,20.669,22.650002
2023-08-18 08:40:20+00:00,depth_cm_30,20.630001,22.599
2023-08-18 09:41:56+00:00,depth_cm_30,20.61,22.519001
2023-08-18 10:40:29+00:00,depth_cm_30,20.570002,22.410002
2023-08-18 11:40:13+00:00,depth_cm_30,20.550001,22.269001
2023-08-18 12:40:19+00:00,depth_cm_30,20.630001,22.11
2023-08-18 13:40:21+00:00,depth_cm_30,20.759,21.960001
2023-08-18 14:43:35+00:00,depth_cm_30,20.980001,21.79
2023-08-18 15:40:11+00:00,depth_cm_30,21.160002,21.630001
2023-08-18 16:40:09+00:00,depth_cm_30,21.349,21.460001
2023-08-18 17:40:09+00:00,depth_cm_30,21.550001,21.320002
2023-08-18 18:40:08+00:00,depth_cm_30,21.730001,21.19
2023-08-18 19:40:13+00:00,depth_cm_30,21.890001,21.080002
2023-08-18 20:40:07+00:00,depth_cm_30,22.019001,20.970001
2023-08-18 21:40:06+00:00,depth_cm_30,22.089,20.890001
2023-08-18 22:40:06+00:00,depth_cm_30,22.130001,20.810001
2023-08-18 23:40:00+00:00,depth_cm_30,22.199001,20.740002
2023-08-19 00:40:04+00:00,depth_cm_30,22.250002,20.669
2023-08-19 01:39:59+00:00,depth_cm_30,22.230001,20.61
2023-08-19 02:40:04+00:00,depth_cm_30,22.199001,20.560001
2023-08-19 03:39:52+00:00,depth_cm_30,22.199001,20.500002
2023-08-19 04:41:44+00:00,depth_cm_30,22.160002,20.449001
2023-08-19 05:39:56+00:00,depth_cm_30,22.130001,20.379002
2023-08-19 06:39:55+00:00,depth_cm_30,22.03,20.349
2023-08-19 07:41:32+00:00,depth_cm_30,21.980001,20.269001
2023-08-19 08:39:54+00:00,depth_cm_30,21.94,20.129002
2023-08-19 09:41:25+00:00,depth_cm_30,21.839,19.979
2023-08-19 10:39:48+00:00,depth_cm_30,21.830002,19.830002
2023-08-19 11:39:42+00:00,depth_cm_30,21.849,19.660002
2023-08-19 12:41:29+00:00,depth_cm_30,21.94,19.5
2023-08-19 13:39:52+00:00,depth_cm_30,22.089,19.359001
2023-08-19 14:39:50+00:00,depth_cm_30,22.300001,19.25
2023-08-19 15:41:12+00:00,depth_cm_30,22.550001,19.140001
2023-08-19 16:39:54+00:00,depth_cm_30,22.800001,19.04
2023-08-19 17:41:20+00:00,depth_cm_30,23.009,18.94
2023-08-19 18:43:07+00:00,depth_cm_30,23.19,18.859001
2023-08-19 19:39:37+00:00,depth_cm_30,23.36,18.779001
2023-08-19 20:41:08+00:00,depth_cm_30,23.480001,18.720001
2023-08-19 21:42:45+00:00,depth_cm_30,23.630001,18.650002
2023-08-19 22:41:07+00:00,depth_cm_30,23.650002,18.599
2023-08-19 23:39:44+00:00,depth_cm_30,23.699001,18.550001
2023-08-20 00:41:02+00:00,depth_cm_30,23.720001,18.5
2023-08-20 01:41:05+00:00,depth_cm_30,23.69,18.429
2023-08-20 02:42:42+00:00,depth_cm_30,23.68,18.379002
2023-08-20 03:39:21+00:00,depth_cm_30,23.630001,18.349
2023-08-20 04:41:08+00:00,depth_cm_30,23.619001,18.309
2023-08-20 05:40:57+00:00,depth_cm_30,23.519001,18.259
2023-08-20 06:40:57+00:00,depth_cm_30,23.449001,18.220001
2023-08-20 07:41:06+00:00,depth_cm_30,23.380001,18.160002
2023-08-20 08:41:01+00:00,depth_cm_30,23.269001,18.070002
2023-08-20 09:39:23+00:00,depth_cm_30,23.160002,17.959002
2023-08-20 10:40:44+00:00,depth_cm_30,23.080002,17.839
2023-08-20 11:40:44+00:00,depth_cm_30,23.080002,17.720001
2023-08-20 12:44:09+00:00,depth_cm_30,23.119001,17.589
2023-08-20 13:40:52+00:00,depth_cm_30,23.230001,17.5
2023-08-20 14:39:09+00:00,depth_cm_30,23.410002,17.419
2023-08-20 15:40:41+00:00,depth_cm_30,23.589,17.33
2023-08-20 16:40:50+00:00,depth_cm_30,23.769001,17.25
2023-08-20 17:39:07+00:00,depth_cm_30,23.910002,17.19
2023-08-20 18:40:49+00:00,depth_cm_30,24.050001,17.129002
2023-08-20 19:40:43+00:00,depth_cm_30,24.18,17.070002
2023-08-20 20:40:38+00:00,depth_cm_30,24.230001,17.019001
2023-08-20 21:42:14+00:00,depth_cm_30,24.310001,16.970001
2023-08-20 22:39:00+00:00,depth_cm_30,24.320002,16.929
2023-08-20 23:40:41+00:00,depth_cm_30,24.339,16.890001
2023-08-21 00:40:40+00:00,depth_cm_30,24.310001,16.849
2023-08-21 01:38:57+00:00,depth_cm_30,24.230001,16.800001
2023-08-21 02:40:39+00:00,depth_cm_30,24.19,16.759
2023-08-21 03:39:11+00:00,depth_cm_30,24.119001,16.729
2023-08-21 04:40:27+00:00,depth_cm_30,24.050001,16.69
2023-08-21 05:40:21+00:00,depth_cm_30,23.990002,16.650002
2023-08-21 06:38:44+00:00,depth_cm_30,23.890001,16.599
2023-08-21 07:38:43+00:00,depth_cm_30,23.769001,16.550001
2023-08-21 08:38:53+00:00,depth_cm_30,23.630001,16.5
2023-08-21 09:38:53+00:00,depth_cm_30,23.509,16.429
2023-08-21 10:38:56+00:00,depth_cm_30,23.410002,16.349
2023-08-21 11:40:18+00:00,depth_cm_30,23.330002,16.25
2023-08-21 12:38:45+00:00,depth_cm_30,23.349,16.150002
2023-08-21 13:40:32+00:00,depth_cm_30,23.380001,16.059
2023-08-21 14:38:44+00:00,depth_cm_30,23.460001,15.990001
2023-08-21 15:38:33+00:00,depth_cm_30,23.570002,15.910001
2023-08-21 16:40:14+00:00,depth_cm_30,23.699001,15.859001
2023-08-21 17:40:10+00:00,depth_cm_30,23.810001,15.800001
2023-08-21 18:40:03+00:00,depth_cm_30,23.910002,15.759001
2023-08-21 19:40:02+00:00,depth_cm_30,24.009,15.720001
2023-08-21 20:38:31+00:00,depth_cm_30,24.03,15.670001
2023-08-21 21:40:06+00:00,depth_cm_30,24.089,15.64
2023-08-21 22:38:33+00:00,depth_cm_30,24.119001,15.609001
2023-08-21 23:38:23+00:00,depth_cm_30,24.060001,15.570001
2023-08-22 00:38:27+00:00,depth_cm_30,24.000002,15.540001
2023-08-22 01:38:26+00:00,depth_cm_30,23.949001,15.509001
2023-08-22 02:38:21+00:00,depth_cm_30,23.94,15.479001
2023-08-22 03:40:02+00:00,depth_cm_30,23.830002,15.440001
2023-08-22 04:38:19+00:00,depth_cm_30,23.730001,15.410001
2023-08-22 05:38:14+00:00,depth_cm_30,23.660002,15.379001
2023-08-22 06:38:13+00:00,depth_cm_30,23.550001,15.340001
2023-08-22 07:38:14+00:00,depth_cm_30,23.480001,15.290001
2023-08-22 08:38:12+00:00,depth_cm_30,23.339,15.240001
2023-08-22 09:38:26+00:00,depth_cm_30,23.269001,15.150001
2023-08-22 10:38:10+00:00,depth_cm_30,23.169,15.040001
2023-08-22 11:38:05+00:00,depth_cm_30,23.130001,14.929001
2023-08-22 12:39:49+00:00,depth_cm_30,23.150002,14.830001
2023-08-22 13:38:14+00:00,depth_cm_30,23.230001,14.750001
2023-08-22 14:39:50+00:00,depth_cm_30,23.339,14.679001
2023-08-22 15:38:03+00:00,depth_cm_30,23.519001,14.6
2023-08-22 16:39:44+00:00,depth_cm_30,23.630001,14.540001
2023-08-22 17:38:11+00:00,depth_cm_30,23.710001,14.500001
2023-08-22 18:38:06+00:00,depth_cm_30,23.810001,14.459001
2023-08-22 19:38:10+00:00,depth_cm_30,23.910002,14.429001
2023-08-22 20:38:05+00:00,depth_cm_30,23.980001,14.400001
2023-08-22 21:41:13+00:00,depth_cm_30,24.050001,14.370001
2023-08-22 22:37:58+00:00,depth_cm_30,24.019001,14.35
2023-08-22 23:37:57+00:00,depth_cm_30,24.000002,14.340001
2023-08-23 00:39:23+00:00,depth_cm_30,23.980001,14.300001
2023-08-23 01:39:33+00:00,depth_cm_30,23.910002,14.280001
2023-08-23 02:37:50+00:00,depth_cm_30,23.869001,14.259001
2023-08-23 03:39:32+00:00,depth_cm_30,23.78,14.240001
2023-08-23 04:37:49+00:00,depth_cm_30,23.730001,14.22
2023-08-23 05:40:59+00:00,depth_cm_30,23.599,14.200001
2023-08-23 06:37:52+00:00,depth_cm_30,23.470001,14.170001
2023-08-23 07:39:19+00:00,depth_cm_30,23.380001,14.14
2023-08-23 08:37:41+00:00,depth_cm_30,23.250002,14.090001
2023-08-23 09:37:40+00:00,depth_cm_30,23.160002,14.000001
2023-08-23 10:37:40+00:00,depth_cm_30,23.050001,13.89
2023-08-23 11:37:34+00:00,depth_cm_30,22.980001,13.780001
2023-08-23 12:37:43+00:00,depth_cm_30,22.990002,13.679001
2023-08-23 13:37:43+00:00,depth_cm_30,23.050001,13.590001
2023-08-23 14:37:37+00:00,depth_cm_30,23.150002,13.509001
2023-08-23 15:39:04+00:00,depth_cm_30,23.250002,13.450001
2023-08-23 16:37:47+00:00,depth_cm_30,23.380001,13.39
2023-08-23 17:39:13+00:00,depth_cm_30,23.480001,13.330001
2023-08-23 18:39:07+00:00,depth_cm_30,23.61,13.290001
2023-08-23 19:39:01+00:00,depth_cm_30,23.669,13.280001
2023-08-23 20:37:33+00:00,depth_cm_30,23.699001,13.259001
2023-08-23 21:37:28+00:00,depth_cm_30,23.720001,13.240001
2023-08-23 22:40:36+00:00,depth_cm_30,23.810001,13.22
2023-08-23 23:37:30+00:00,depth_cm_30,23.750002,13.200001
2023-08-24 00:37:31+00:00,depth_cm_30,23.699001,13.179001
2023-08-24 01:39:02+00:00,depth_cm_30,23.660002,13.150001
2023-08-24 02:38:56+00:00,depth_cm_30,23.61,13.14
2023-08-24 03:37:20+00:00,depth_cm_30,23.550001,13.120001
2023-08-24 04:37:23+00:00,depth_cm_30,23.449001,13.109
2023-08-24 05:39:00+00:00,depth_cm_30,23.369001,13.080001
2023-08-24 06:38:49+00:00,depth_cm_30,23.269001,13.059001
2023-08-24 07:37:21+00:00,depth_cm_30,23.19,13.030001
2023-08-24 08:38:47+00:00,depth_cm_30,23.050001,12.950001
2023-08-24 09:37:20+00:00,depth_cm_30,23.019001,12.830001
2023-08-24 10:37:19+00:00,depth_cm_30,22.869001,12.700001
2023-08-24 11:37:13+00:00,depth_cm_30,22.839,12.549001
2023-08-24 12:38:52+00:00,depth_cm_30,22.849,12.410001
2023-08-24 13:37:12+00:00,depth_cm_30,22.910002,12.320001
2023-08-24 14:37:17+00:00,depth_cm_30,23.060001,12.240001
2023-08-24 15:37:01+00:00,depth_cm_30,23.150002,12.160001
